X,Y,fid,ID,Name,Date,Time,Lon,Lat,Altitude,North,Azimuth,Cam. Maker,Cam. Model,Title,Comment,Path,RelPath,Timestamp,Images,icon_url
91.8003833333333,26.1430944444444,1,debcbbf4-ed1e-40f8-897d-0914876d6fda,PXL_20240418_063619523.jpg,2024/04/18,12:06:19,91.8003833333333,26.1430944444444,31.39,M,108,Google,Pixel 7,,,C:/Users/cadena_art/Desktop/Field Visit Guwahati\PXL_20240418_063619523.jpg,./Field Visit Guwahati/PXL_20240418_063619523.jpg,2024/04/18 12:06:19,"<img src = ""./Field Visit Guwahati/PXL_20240418_063619523.jpg"" width=""300"" height=""225""/>",./0.png
91.8038055555556,26.1455027777778,2,7b019a41-d05e-4346-b564-df71552c1849,PXL_20240418_064451037.jpg,2024/04/18,12:14:51,91.8038055555556,26.1455027777778,28.89,M,170,Google,Pixel 7,,,C:/Users/cadena_art/Desktop/Field Visit Guwahati\PXL_20240418_064451037.jpg,./Field Visit Guwahati/PXL_20240418_064451037.jpg,2024/04/18 12:14:51,"<img src = ""./Field Visit Guwahati/PXL_20240418_064451037.jpg"" width=""300"" height=""225""/>",./0.png
91.810225,26.1473083333333,3,d30a0c58-67bd-49db-9989-91a805338d20,PXL_20240418_073055521.jpg,2024/04/18,13:00:55,91.810225,26.1473083333333,29.45,M,328,Google,Pixel 7,,,C:/Users/cadena_art/Desktop/Field Visit Guwahati\PXL_20240418_073055521.jpg,./Field Visit Guwahati/PXL_20240418_073055521.jpg,2024/04/18 13:00:55,"<img src = ""./Field Visit Guwahati/PXL_20240418_073055521.jpg"" width=""300"" height=""225""/>",./0.png
91.8117583333333,26.1475333333333,4,f056ab26-8ec0-4e2a-a4bc-4360ed00898d,PXL_20240418_073742929.jpg,2024/04/18,13:07:42,91.8117583333333,26.1475333333333,26.69,M,28,Google,Pixel 7,,,C:/Users/cadena_art/Desktop/Field Visit Guwahati\PXL_20240418_073742929.jpg,./Field Visit Guwahati/PXL_20240418_073742929.jpg,2024/04/18 13:07:42,"<img src = ""./Field Visit Guwahati/PXL_20240418_073742929.jpg"" width=""300"" height=""225""/>",./0.png
91.8136555555556,26.1446361111111,5,864dcdf3-2e7c-4824-894b-ce65d66c45fe,PXL_20240418_074650082.jpg,2024/04/18,13:16:50,91.8136555555556,26.1446361111111,28.6,M,241,Google,Pixel 7,,,C:/Users/cadena_art/Desktop/Field Visit Guwahati\PXL_20240418_074650082.jpg,./Field Visit Guwahati/PXL_20240418_074650082.jpg,2024/04/18 13:16:50,"<img src = ""./Field Visit Guwahati/PXL_20240418_074650082.jpg"" width=""300"" height=""225""/>",./0.png
91.8185611111111,26.1453333333333,6,c01de215-566a-42e8-8f0f-807a4e2b75b6,PXL_20240418_075326946.jpg,2024/04/18,13:23:26,91.8185611111111,26.1453333333333,28.6,M,47,Google,Pixel 7,,,C:/Users/cadena_art/Desktop/Field Visit Guwahati\PXL_20240418_075326946.jpg,./Field Visit Guwahati/PXL_20240418_075326946.jpg,2024/04/18 13:23:26,"<img src = ""./Field Visit Guwahati/PXL_20240418_075326946.jpg"" width=""300"" height=""225""/>",./0.png
91.7480305555556,26.1761083333333,7,e4609b28-052b-41d7-880a-8f5145496085,PXL_20240418_090033243.jpg,2024/04/18,14:30:33,91.7480305555556,26.1761083333333,27.79,M,54,Google,Pixel 7,,,C:/Users/cadena_art/Desktop/Field Visit Guwahati\PXL_20240418_090033243.jpg,./Field Visit Guwahati/PXL_20240418_090033243.jpg,2024/04/18 14:30:33,"<img src = ""./Field Visit Guwahati/PXL_20240418_090033243.jpg"" width=""300"" height=""225""/>",./0.png
